	genitiv_konstruktion	kontext	ID	epoche	Metapher	Metonymie	Name	quelle	w1	w2	1_abs	w1_aro	w1_img	w1_val	w2_abs	w2_aro	w2_img	w2_val	abs_diff	aro_diff	img_diff	val_diff	Titel	supersenser_0	supersenser_1	supersenser_2	supersenser_3	supersenser_4	supersenser_5	supersenser_6	supersenser_7	supersenser_8	supersenser_9
435	Dienst des Schönen	"###

Wird einst mein letztes Lied ertönen,
Nach allen Kämpfen schwerer Zeiten:
Mein Leben war ein >>>Dienst des Schönen<<< ,
Der Trost soll an mein Grab mich leiten;
Ich danke Gott, der mir beschied,###"	l00130244.txt	Realismus	1	0	HTML/l00130244.html	Simone2	Dienst	Schönen	3.602694677145053	3.77223655176905	4.30420669351162	4.688789572736812	2.6465910654984515	5.376700526027419	5.641263155657383	7.238252786352488	0.956103611646602	-1.6044639742583713	-1.3370564621457628	-2.5494632136156765		-9.707097053527832	-13.300908088684082	13.713430404663086	5.389938354492188	6.6403160095214835	-6.887648582458496	-27.96688461303711	4.824371814727783	-6.8683815002441415	9.07050323486328
436	Hauch des Abendwindes	"###dumpfen Luft,
Den Vater auf dem Sterbelager
Umwehest du mit frischem Duft,
Und wie vom >>>Hauch des Abendwindes<<< 
Das Maienglöckchen leis erklingt,
So tönt's um sie, wenn ihres Kindes
Gebet sich auf zum###"	l00150418.txt	Realismus	1	0	HTML/l00150418.html	Simone2	Hauch	Abendwindes	3.041286016467226	5.069019226975258	4.745586301694764	5.9144574528552125	5.367128005902387	4.254768808503751	6.280180715977651	5.756600534014722	-2.325841989435161	0.8142504184715067	-1.5345944142828865	0.15785691884049147		10.397459030151367	-21.70701026916504	-3.3726990222930913	12.928884506225586	10.051987648010254	2.927855491638184	-1.3851523399353027	-7.955166816711426	11.273487091064453	-15.271979331970215
437	Macht der innern Wahrheit	"###;
Gelöst durch sie von ihren Ketten,
Begann die Kunst den Siegesgang.

Hier spricht die >>>Macht der innern Wahrheit<<< ,
Sie hält, wenn vieles sank, noch Stand;
Sie wirkt mit ungetrübter Klarheit
Auch###"	l0020005.txt	Realismus	0	0	HTML/l0020005.html	Simone2	Macht	Wahrheit	2.3081049414774824	7.422749251231982	4.920602443923426	4.89272321309911	1.9150298346699783	5.474621633646442	3.2742251170359555	4.714670650912493	0.3930751068075038	1.9481276175855404	1.6463773268874702	0.17805256218661736		-12.556417465209961	-4.967270851135254	-6.290118217468263	-16.913087844848633	0.4797163009643554	-4.79740571975708	1.721819281578064	-2.9582531452178955	-11.593035697937012	0.0535883903503418
438	Freunde des Lichts	"###Gräschen der Palme hier gleich ist.

Kinder und Greise, Starke und Schwache,
Irrende Grübler und >>>Freunde des Lichts<<< ,
Alle zusammen blicken ins All,
Keiner ins Ganze, doch jeder ein Teilchen.

Wo###"	l00130314.txt	Realismus	1	0	HTML/l00130314.html	Simone2	Freunde	Lichts	4.5622416179941165	6.195777648328957	5.661103722697336	7.003735073956406	4.997044227592527	5.04553942826091	6.164720897705473	6.950613836145711	-0.4348026095984103	1.1502382200680472	-0.5036171750081344	0.05312123781069555		15.993159294128418	5.04071569442749	-3.3758056163787837	7.866027355194093	15.455343246459961	-29.790626525878906	11.72964859008789	6.864885330200195	-8.901622772216797	-7.211517333984375
439	Schauer der Einsamkeit	"###Falk um die Klippen schreit,
Durch der Klüfte Schnee, durch der Felsen Bann,
Durch alle >>>Schauer der Einsamkeit<<< 
Zog ich mit klopfender Brust hinan.
In der Hütte dort, wo die Wüste beginnt,
###"	l00270507.txt	Realismus	1	0	HTML/l00270507.html	Simone2	Schauer	Einsamkeit	5.022152975691574	4.384531107357022	6.3184186176942845	5.703730523763287	3.0415317612498964	6.5818993298331305	5.298304756033125	3.657372781091491	1.9806212144416784	-2.197368222476109	1.0201138616611596	2.046357742671797		0.01259136199951172	9.939311981201172	9.767897605895996	-7.639960289001465	-16.622974395751953	6.1843109130859375	-2.515145301818848	-0.6558818817138672	-9.027276992797852	4.966916084289551
440	Zauber deiner Abendbilder	"###All ergießt.
Wodurch, o Herr, stimmst du das Herz uns milder,
Als durch den >>>Zauber deiner Abendbilder<<< ?

„Herr, du bist groß!“ — so ruf' ich, wenn das Schweigen
###"	l00150560.txt	Realismus	1	0	HTML/l00150560.html	Simone2	Zauber	Abendbilder	3.004001429911167	5.7919688251611365	4.881380277554509	5.8133089522092725	5.064351804072208	4.704995630762051	5.946833602624768	5.321027984263126	-2.0603503741610414	1.0869731943990857	-1.0654533250702558	0.4922809679461473		0.558558464050293	-2.3096611499786377	3.8722100257873535	-4.046046257019043	3.7527666091918954	22.296611785888672	-1.4550638198852541	-4.4532551765441895	5.442251205444336	5.262151718139648
441	Tau des Glückes	"###scheiden.

Wo ist der Neid? Hier steh' ich, seiner wert;
Ich bin vom >>>Tau des Glückes<<< groß genährt.
Wo ist, der finster diese Welt verklagt?
Ich halt' ihm Widerpart,###"	l00130066.txt	Realismus	1	0	HTML/l00130066.html	Simone2	Tau	Glückes	6.793398671512897	1.766727716536025	7.193824160447726	7.62132990474689	2.851321634688902	5.106925599246392	3.8900921395264514	6.585218117606503	3.942077036823996	-3.340197882710367	3.303732020921275	1.0361117871403884		-12.128145217895508	18.10528564453125	5.5510663986206055	-23.45296669006348	-29.58813095092773	3.019018173217773	6.798304557800293	7.626075267791747	-15.627702713012695	-10.472091674804688
442	Tag des Herren	"### >>>Tag des Herren<<< ,
Der uns ladet zum Gebet;
Alles wandelt still zum Dome,
Am Altar der Priester###"	l00130206.txt	Realismus	1	0	HTML/l00130206.html	Simone2	Tag	Herren	4.612855976460193	3.729816053942172	5.603414004588506	6.865478235499059	5.670899314687032	2.2173741504838818	4.9770476021981205	4.879782064188941	-1.0580433382268364	1.5124419034582903	0.6263664023903877	1.9856961713101189		4.256350040435791	-9.426472663879396	9.487279891967773	8.414144515991211	-11.179422378540039	-0.33312034606933594	-1.6488466262817385	-0.5128910541534424	1.4307769536972046	13.558923721313475
443	Roß des Schicksals	"###deß nicht schämen.
Hei, mit des Rausches Peitschenschlag
Soll Dschelili von Tag zu Tag
Das >>>Roß des Schicksals<<< zähmen.

###"	l0080213.txt	Realismus	1	0	HTML/l0080213.html	Simone2	Roß	Schicksals	6.560913588777924	5.435265021770004	6.385895604898978	4.273765290609522	2.7922643253529693	6.817190052482249	4.253478140117202	4.7627521128053605	3.768649263424956	-1.381925030712245	2.132417464781776	-0.4889868221958373		-0.6562037467956543	2.156698942184448	-3.588752269744873	2.3763742446899414	-13.832107543945312	-2.0434939861297607	9.38469123840332	14.04881477355957	-14.49518871307373	-20.82167053222656
444	Glanz der Sonne	"### >>>Glanz der Sonne<<< !
Blasses Himmelblau!
Von verklungner Wonne
Träumet still die Au.

An der letzten Rose###"	l00160077.txt	Realismus	0	0	HTML/l00160077.html	Simone2	Glanz	Sonne	3.309594729800273	5.024280671110689	5.3647529224822375	7.1298432965507335	6.56394843117099	3.7711344571546856	8.090457095433193	7.416527500270128	-3.2543537013707176	1.2531462139560023	-2.725704172950956	-0.2866842037193944		7.759779930114746	-20.135347366333008	-13.513737678527832	11.468871116638185	7.364664077758789	4.067424774169922	-1.5483932495117188	-5.412550926208496	10.343517303466797	-18.285533905029297
445	Weisheit dieser Welt	"###Und der gute Priester hat
Uns zusammen eingesegnet.

Lang ist's her! Ich hab' seitdem
 >>>Weisheit dieser Welt<<< erworben,
Längst in meinem klugen Kopf
Ist der liebe Gott gestorben.

Wir sind selbst uns###"	l00160307.txt	Realismus	0	1	HTML/l00160307.html	Simone2	Weisheit	Welt	1.8628798166782496	4.334752154360926	3.4847180203306896	7.345928033838844	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	-1.7775357167863954	-1.0663858715066403	-2.097074955126892	-0.08714202031590279		14.625210762023926	-10.858798027038574	0.5336966514587402	-5.123662948608398	5.070310592651367	3.7289550304412837	8.722628593444824	-0.6733212471008301	1.7904167175292969	-5.049399375915527
446	Echo der leidenden Zeit	"###
Das nun, ein >>>Echo der leidenden Zeit<<< ,
Die Qual widertönt###"	l0090051.txt	Moderne	ja	nein	HTML/l0090051.html	merten1	Echo	Zeit	4.1642040383959245	5.243547642953799	5.02255626297612	5.619509874301804	2.82088064305681	3.687671460133799	3.599804431726482	7.4582877264726175	1.3433233953391155	1.55587618282	1.422751831249638	-1.838777852170813		-7.599195957183838	4.578851222991943	-9.593938827514648	-23.43286895751953	-0.5378751754760742	15.68204402923584	-9.503579139709473	-6.783978462219237	-15.61788845062256	-5.083136558532715
447	Kalif des Geistes	"###.

Ich bin ein >>>Kalif des Geistes<<< ,
Ein Mehrer des###"	l0070225.txt	Moderne	nein	nein	HTML/l0070225.html	merten1	Kalif	Geistes	5.00430375320134	5.113416492273575	6.287953922121594	6.477583570824492	2.6465804191310887	5.24862693158411	3.3039811339282066	5.657829890393223	2.35772333407025	-0.13521043931053622	2.9839727881933875	0.81975368043127		-8.079741477966309	9.953197479248047	-8.178772926330566	-8.269491195678711	-5.257097244262695	-6.5824031829833975	6.492191791534424	6.727013111114503	-6.2354798316955575	-4.48101806640625
448	Ernte des goldenen Korns	"### >>>Ernte des goldenen Korns<<< !
O Sichelrauschen durch###"	l0090106.txt	Moderne	nein	nein	HTML/l0090106.html	merten1	Ernte	Korns	5.33765902864755	3.523579482658419	5.807980652117072	6.140518309554862	7.005114685342345	3.3890100380448764	6.458449398982253	4.98474981918788	-1.6674556566947958	0.1345694446135428	-0.6504687468651795	1.1557684903669836		3.0380859375	8.796985626220703	9.14039421081543	6.061896324157715	2.102607727050781	3.3313589096069336	-6.429435253143311	5.162969589233398	-8.354898452758789	21.1838493347168
449	Baume des Lebens	"###häng' ich
Am >>>Baume des Lebens<<< ,
Dürste nach einem###"	l00140225.txt	Moderne	ja	nein	HTML/l00140225.html	merten1	Baume	Lebens	6.4229268375035975	3.1681332094599064	7.453874052529433	5.966531872140633	3.435271874569213	5.900483069916811	4.9576476597304575	6.295712438714893	2.987654962934384	-2.7323498604569054	2.496226392798976	-0.32918056657425865		12.822104454040527	19.16411018371582	-4.710662364959717	-13.857292175292967	-23.42011642456055	-3.71786904335022	18.31587791442871	-8.31099796295166	-20.95043182373047	-12.853822708129885
450	Mutter der Barmherzigkeit	"### >>>Mutter der Barmherzigkeit<<< ,
Retterin aus Todesnöten###"	l00140084.txt	Moderne	nein	nein	HTML/l00140084.html	merten1	Mutter	Barmherzigkeit	5.888953773278098	4.518415463504206	6.906160163234298	6.204012711761859	2.698173326238456	4.934722919893564	4.77973291903799	5.738029950810077	3.190780447039644	-0.4163074563893572	2.1264272441963072	0.4659827609517819		3.18665099143982	-3.264198303222656	6.158486843109131	3.3987395763397217	-10.20097541809082	1.400520086288452	4.707823753356934	18.934892654418945	-9.937946319580078	-14.948393821716307
451	Strang der Schienen	"###mir und einsam
der >>>Strang der Schienen<<< lag!

„Wer###"	l0040465.txt	Moderne	nein	nein	HTML/l0040465.html	merten1	Strang	Schienen	5.406994748741007	3.205168617936732	5.143979534857444	4.8767908809868326	6.403603797336986	3.1418263416115915	6.096423149416636	5.0841449363274815	-0.9966090485959792	0.06334227632514011	-0.9524436145591916	-0.2073540553406472		13.549521446228027	-4.29236364364624	-7.4082603454589835	1.749058961868286	2.92561149597168	3.9484829902648926	12.921598434448242	18.525894165039066	21.49589729309082	-12.999753952026367
452	Chor der Geigen	"###!
hell aus dem >>>Chor der Geigen<<< .

Das fiel zu###"	l0040084.txt	Moderne	nein	ja	HTML/l0040084.html	merten1	Chor	Geigen	5.888563372507246	3.7118866227423566	5.1900835749073035	6.249566416828673	7.040038652531082	3.718946989932096	6.886756511281854	6.346919495609362	-1.1514752800238384	-0.0070603671897400124	-1.696672936374549	-0.09735307878068956		1.9926267862319944	-0.7016391754150391	3.897142171859741	20.44260025024414	5.844316482543945	-14.37832736968994	1.3768678903579712	-2.8012428283691406	7.109096050262451	4.4102325439453125
453	Schritt der blassen Tänzerin	"###Seide rauschte
bei jedem >>>Schritt der blassen Tänzerin<<< .
Sie gab nicht###"	l0040411.txt	Moderne	nein	nein	HTML/l0040411.html	merten1	Schritt	Tänzerin	4.6211424803211765	3.967975474770152	5.221440325419164	6.3643578591099415	6.356899745120995	6.212903526280384	7.320201786628177	6.625528485115683	-1.7357572647998198	-2.244928051510232	-2.098761461209014	-0.2611706260057405		-1.7689867019653318	-13.975574493408205	11.916704177856445	10.036033630371094	-2.3227946758270264	15.669061660766602	-23.189706802368164	-10.888261795043944	-20.8310546875	11.588294982910154
454	Himmel meiner Jugend	"###mir,
liegt der >>>Himmel meiner Jugend<<< wieder offen über mir!###"	l0040389.txt	Moderne	nein	nein	HTML/l0040389.html	merten1	Himmel	Jugend	5.533840981146208	4.151729528326452	6.957430116948888	6.853125134340615	4.690317432991788	4.2384740467233035	5.21366798273355	6.451573932362344	0.8435235481544208	-0.08674451839685292	1.7437621342153404	0.4015512019782692		-10.304400444030762	18.801475524902344	-6.5796332359313965	-0.6325011253356934	-11.44544792175293	16.438079833984375	-0.6058731079101562	-2.0691270828247066	-5.124676704406738	10.069908142089844
455	Lärmen der Welt	"###dunklen Tannen verhallt
Das >>>Lärmen der Welt<<< .
Die weißen Häuser###"	l00170189.txt	Moderne	nein	ja	HTML/l00170189.html	merten1	Lärmen	Welt	2.804737592229688	7.454144109112711	4.819117874861637	2.466454152904773	3.6404155334646453	5.401138025867566	5.5817929754575815	7.433070054154746	-0.8356779412349575	2.053006083245145	-0.7626751005959456	-4.966615901249974		16.88058090209961	-0.12362790107727052	-12.932064056396484	-8.068225860595701	-8.489766120910645	15.982177734375	0.03894996643066406	3.93967866897583	-0.7845239639282227	0.9581632614135742
456	Eisen seines Rosses	"###fernen Streiten.
Die >>>Eisen seines Rosses<<< klangen schwer

hinab die###"	l0040641.txt	Moderne	nein	ja	HTML/l0040641.html	merten1	Eisen	Rosses	7.157624926798835	3.6211588213961576	5.9034458845954685	4.938020257725313	5.44017231781448	5.358690895045681	5.414220973118313	4.7345249697137035	1.7174526089843551	-1.7375320736495246	0.4892249114771525	0.2034952880116112		-2.550997734069824	-4.835126876831055	-4.898151397705078	-13.557713508605955	-19.361114501953125	7.507435321807861	-5.043282508850098	2.1525113582611084	-17.66057777404785	-4.6521029472351065
457	Baum der Hohheit	"###silbergrauem Stamme,
Du >>>Baum der Hohheit<<< mit dem Trauerflor,

###"	l00110021.txt	Moderne	ja	nein	HTML/l00110021.html	merten1	Baum	Hohheit	7.840049317398473	2.804545062780792	7.948267674398386	6.97924521721984	3.3003884633017813	5.390599152585163	4.2746535631160665	4.759535039366977	4.539660854096692	-2.586054089804371	3.67361411128232	2.219710177852864		18.154523849487305	23.07579803466797	20.84757232666016	-8.365140914916992	-38.463600158691406	-6.408252716064452	19.337072372436523	5.83434009552002	-28.398929595947266	-10.03195095062256
458	Glas der roten Rosen	"###.

So stark im >>>Glas der roten Rosen<<< Duft, —
wie###"	l0040623.txt	Moderne	?	?	HTML/l0040623.html	merten1	Glas	Rosen	7.7384899512111565	1.9981609805745943	7.5717105550490675	6.423058775384725	7.48584706090326	3.1815459222882705	8.185940221739138	7.327514462111123	0.2526428903078965	-1.183384941713676	-0.6142296666900675	-0.9044556867263988		-22.6456356048584	-11.87932014465332	-22.486286163330078	4.68695068359375	-1.3313846588134766	6.8768672943115225	-23.29973793029785	3.705869436264038	-16.022907257080078	-5.741326332092285
459	Strome des Vergessens	"###eine stille Welle
Im >>>Strome des Vergessens<<< sinken, sandte
Der###"	l00140006.txt	Moderne	ja	nein	HTML/l00140006.html	merten1	Strome	Vergessens	4.917480424641751	4.2141335719733295	6.097412947952713	5.166929552568567	3.0047160276720786	4.573613298201592	3.954606332764152	4.472947779873237	1.9127643969696728	-0.35947972622826274	2.142806615188561	0.693981772695329		1.5247130393981934	-2.694463968276977	-7.648329257965088	-11.160993576049805	-15.489730834960938	-2.7399210929870605	-5.608780860900879	11.035360336303713	-16.889572143554688	0.2692394256591797
460	hoffnung eurer engen wüste	"###gittern zündend
Belebt die >>>hoffnung eurer engen wüste<<< ...
Und bleich und###"	l00180114.txt	Moderne	ja	nein	HTML/l00180114.html	merten1	hoffnung	wüste	4.622590587641412	3.652329664925578	4.675027806885618	5.362018883023085	3.948320424983668	6.7471203127324975	4.272172162659944	2.127711935666757	0.6742701626577428	-3.0947906478069185	0.4028556442256743	3.234306947356328		19.003801345825195	2.0574688911437993	4.091812133789063	1.1877622604370115	4.368295669555663	11.785045623779295	-4.063718795776366	0.5488443374633789	8.507814407348633	1.0305471420288086
461	Meldete des Lichts	"###Lichtgotts; nur allein
 >>>Meldete des Lichts<<< Gefunkel
In der Weltnacht###"	l0070106.txt	Moderne	?	?	HTML/l0070106.html	merten1	Meldete	Lichts	4.6609172902643055	5.839978518640982	3.8079066384952434	3.6835214321581344	4.997044227592527	5.04553942826091	6.164720897705473	6.950613836145711	-0.3361269373282214	0.7944390903800738	-2.356814259210228	-3.267092403987576		9.32547378540039	-12.465677261352539	-2.03985595703125	4.785130023956299	18.99484062194824	-23.402721405029297	-10.591629981994627	6.962737083435059	-10.028801918029783	2.5147593021392822
462	Hände meiner lieben Frau	"###Ich sah und fühlte die >>>Hände meiner lieben Frau<<< ,
Die weich und###"	l0030161.txt	Moderne	nein	nein	HTML/l0030161.html	merten1	Hände	Frau	6.1400678254137455	3.8702896270001883	6.764855210016906	6.521589626579432	6.479941398952281	5.079212649265097	7.529828382037206	6.226880299389036	-0.339873573538533	-1.2089230222649086	-0.7649731720202997	0.29470932719039666		5.045256614685059	10.294583320617676	-2.598871946334839	-10.743208885192873	-2.2685871124267583	34.06221389770508	-2.211097717285156	-5.493014335632324	-10.788020133972168	-5.462240219116211
463	Schauer der Gründe	"###lebendig,
Aber auch >>>Schauer der Gründe<<< wittern darin...

Und###"	l0060037.txt	Moderne	ja	nein	HTML/l0060037.html	merten1	Schauer	Gründe	5.022152975691574	4.384531107357022	6.3184186176942845	5.703730523763287	2.51425874010962	4.32447216600483	3.5155063571770686	3.8880617903507435	2.5078942355819542	0.06005894135219059	2.8029122605172163	1.8156687334125443		-5.1140403747558585	22.14801025390625	0.05352926254272461	1.443621277809143	-18.803586959838867	4.76335334777832	19.116071701049805	-6.874403953552246	-0.5494174957275391	2.42545223236084
